# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    275     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    277     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    283     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    278     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    274     69     69    100      9      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    281     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    276     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    280     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    274     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    158     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    278     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    277     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    281     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    286     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    263     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    159     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    275     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    272     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    285     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    288     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    278     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    155     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    270     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    156     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
    1    278     69     69    100      8      0      0      0      0   1512   1410   1909      4      0 
    0    157     50     51     98      6      0      0      0      0   1512   1410   1505      4      0 
